clean_text,polarity,subjectivity,location
Yo guys help get stop vaping Retweet help …,0,0,
kids jon kate plus vaping yet,0,0,
How choose consume cannabis ’ government ’ business I support smoking vaping way…,0,0,Chicago/Omaha/Cali
I 'm vaping three years mine son turns Halloween he'…,0,0,
Erin Mills getting called husband Tobacco Executive ... kids ... yeah…,0,0,Near the D
kids jon kate plus vaping yet,0,0,"Mankato, MN"
The hosting Drug Takeback Event Thursday Oct. pm Marriott Plaza C…,0,0,"Salt Lake City, UT"
Juul boss exits vaping crisis Philip Morris Altria axe merger talks,0,0,Chicago
... still smoke Still allowing anyone underage vape …,0,0,"Arizona, USA"
My logo image got involved unfortunate vaping incident needs dental work To fund I need fol…,-0.5,1,Florida
It 's another politicians attempt overreach abuse power maybe hope it…,0,0,
“ Health eerts say Michigan 's failure address tainted THC head-on could lead deaths. ” The longer g…,-0.316666667,0.3,"Gallipolis, Ohio"
It could bullied smokers bullied emokers You ’ continually marginalize group p…,0,0,Detroit Michigan
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,"Midwest, USA"
kids jon kate plus vaping yet,0,0,"Amherst, NY"
Dear WILL kill people n't stand bans including flavors People…,0,0,Alabama
#NAME?,0,0,
THE MORE YOU KNOW far better investigative journalist Here lays HUGE LIE behind the…,0.22,0.72,Fear is the mind killer... 
got cheered vaping campus random dude fucking love college,0,0.55,
From vapes cigarettes cigars tobacco products must treated A whole new generation getti…,0.168181818,0.427272727,"Washington, DC"
Do know Dr. Siegal twitter,0,0,Chico
There still lot research conducted regarding VAPING know alarming As October…,-0.1,0.6,"Connecticut, USA"
If I get one vaping add I swear I ’ ripping lungs gone,0,0,Nig
*hits vape*,0,0,nowhere in particular
Damn Foreal recalled vape shit ... Went vape shop thinking ima get juice ...,-0.2,0.8,
Fantasia E Juice Fantasia Is Established shisha brand long enjoyed many hookah connoisseurs Recently company…,0.2375,0.4625,
The number vaping-related lung injuries significantly higher surrounding states according …,0.25,0.5,"Murray, UT"
“ Napolitano called ban flavored e-cigarettes `` intrusive government intervention '' labeled `` violation Fre…,0,0,
Well death related vaping lack quality patient care Mont…,0,0.4,United States
A teenager died illness state health department reported Wednesday marking firs…,0,0,
OMG guys mad She going supreme court overturn injunction halted flavored…,-0.625,1,"Philadelphia, PA"
Hey going hurt profits big tobacco create disruption …,0,0.1,USA
I guarantee ALL us vapers teens ZERO t…,0,0,"Indiana, USA"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,United States
I ca n't help wonder America woken fact 's rights freedoms threat If vaping goe…,0,0,
Thought night Fog machines quite popular days Halloween coming ’ big…,0.6,0.9,"Gallipolis, Ohio"
This Is Your Body On Vaping,0,0,
Surprise E-cigarette sales growth slowing Combustible cigarette sales declines also slowing But even al…,0,0,
People smoking area staring standing rain vape instead little shelter like…,-0.1875,0.5,Pacific Northwest
Truth finally vaping THC please watch share care vaping,0,1,"Bournemouth, England"
Vape city smoke shop sponsor smoking cause I 'm pretty much everyday 🤣🤣,0.025,0.8,Boston☘️🔙🔛🔜Brooklyn🗽
This myth bot-dominated online vape advocacy cut whole cloth But credible actors spreading amp people d…,0.3,0.55,somewhere in the left coast
I ’ care ’ right left somewhere Vapers need unite Now chance one person among…,0.142857143,0.267857143,
We know BS ... Kids vape `` nic buzz '' necessarily flavors ... Kids claim…,0,1,Chico
How choose consume cannabis ’ government ’ business I support smoking vaping way…,0,0,5772
SnapBacks arrived,0,0,Brentford london
Because bunch kid gang bangers drive Vaping teens issu…,0,0,"Rockford, IL"
THIS IS A TERRIBLE IDEA Reposted vape_braclet get_regrann -…,-1,1,
With recent health issues scares around vaping products kids must learn products have…,0,0.25,Wherever the youth are!
James Carvil must coaching guy Trumps Mars wants kill baby ’ tobacco vaping,0.2,0.1,"Los Angeles, CA"
kids jon kate plus vaping yet,0,0,
That time year SoDel talks indoor plants air purifiers vaping terrace Di…,0,0,"New Delhi, India"
A HS junior elains 's impossible avoid e-cigs social circle `` It 's athletes It 's nerds It…,-0.316666667,0.533333333,"Shelbyville, IN"
little know dragon/koi fish/tiger/foo dog sleeved boba drinkin subaru drivin headasses vape would type…,-0.1875,0.5,"portland, sort of"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,
EVALI The CDC given name vaping-related lung illness killed least people,-0.25,0.2,"Central Coast, California"
NEW Flavour Shots VapeBunkerUK stock,0.136363636,0.454545455,"Wakefield, England"
kids jon kate plus vaping yet,0,0,On stage or in my bed sleeping
In order protect kids got say NOT vaping Also min…,0,0,North Carolina
I 'm real Joined twitter support vaping years smoke free forever grateful …,0.3,0.55,"Chico,, Cali"
Fantasia E Juice Fantasia Is Established shisha brand long enjoyed many hookah connoisseurs Recently c…,0.2375,0.4625,"Kansas City, MO"
Vape Pen w/ Cartridge,0,0,
I ’ saying smart ass But I feel like pretty cut dry ⁦THC dab carts clearly cau…,0.124404762,0.656547619,"Gallipolis, Ohio"
kids jon kate plus vaping yet,0,0,Chicago
E-cigarettes vaping products harmless This past summer news media began reporting series acute a…,0.175,0.575,Canada
What thoughts reversal ban selling flavored vaping products,0,0,Traverse City
So another big bot Respect coders bot writing blog could affort would recruit cod…,0,0.1,USA
Meanwhile REAL work done beautiful intelligent First Lady works hard keep children safe…,0.361666667,0.615,
`` Could vape bans public health disaster '' yes ... answer yes,0,0.066666667,"Georgia, USA"
Tf u pee school bathrooms mfs Vaping everywhere,0,0,bay area
Vaffle global vape community vapers world You get need vaping.…,0,0,"Cianjur, Indonesia"
Ban vapes though,0,0,Jersey
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,D.C
When ECIGARETTE companies get chance speak HUGE topic affect …,0.4,0.9,"Chico,, Cali"
There NO epidemic There NO “ vaping ” related illnesses deaths There ARE black market THC/Vit E…,-0.083333333,0.416666667,"Chico,, Cali"
They say ’ care ’ killing us kindness,0,0,Paris
If die illegal THC cartridges bought drug dealer 's vaping 's illegal drug use Te…,-0.5,0.5,"Chico,, Cali"
‘ We Vape We Vote ’ Vaping Laws Become Political,0,0.1,"Indiana, USA"
Lmao state banned flavored vape,0.6,1,
…,0,0,"Chico,, Cali"
USA Great review current state Vaper Madness vs. sensible regulation tobacco harm reduction products h…,0.4,0.575,somewhere in the left coast
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,"Indiana, USA"
Did hear part claimed `` ecig companies add component makes t…,0,0,Chico
kids jon kate plus vaping yet,0,0,"Pennsylvania, USA"
kids jon kate plus vaping yet,0,0,"Kings Park, NY"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,Semarang
kids jon kate plus vaping yet,0,0,"Albuquerque, NM"
kids jon kate plus vaping yet,0,0,
Michigan still focused nicotine vaping despite deadly lung illness linked tainted marijuana,-0.2,0.4,USA
jnaftulin A new study examines common vape ingredients propylene glycol vegetable glycerin found ju…,-0.081818182,0.477272727,Worldwide
I ca n't help wonder America woken fact 's rights freedoms threat If vaping goe…,0,0,"Auckland, New Zealand"
Some help needed ’ interested Would okay answer questions vaping behaviours whether…,0.375,0.5,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,
Real people real voters really angry elected representatives n't seem care they…,-0.033333333,0.533333333,NW Ohio
food groups ketamine vape animal crackers,0,0,chicago
These first years really vaping shame library THE LIBRARY,0.225,0.266666667,"Calgary, Alberta"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,"Singapore, Gotham, Westeros"
My son I quit smoking use ecigs At dad died heroin dose Nov …,0,0,somewhere in the left coast
Dont mind trying get k scholarship,0,0,💗💕💖💘Noah Centineo💘💖💕💗
kids jon kate plus vaping yet,0,0,
seriously ’ psychoactive kids ’ vape /2 dads family smoking cigarettes…,-0.333333333,0.666666667,BX/MTK/WI
Rep Dr. Harris R-MD convinced staffers life lengthened switched smoking vaping H…,0,0,NW Ohio
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,The Queen city        Est.1788
I ’ bot I ’ mother business owner vape shop I ’ loose I vote an…,-0.076923077,0.269230769,"Chico,, Cali"
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,Near the D
Ridgefield Library lecture discuss vaping prevention tips via,0,0,"Ridgefield, Connecticut USA"
tells Rep. Harris flavors matter helping adult smokers stick vaping Suggests greater enforce…,0.3,0.4,NW Ohio
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Arizona, USA"
kids jon kate plus vaping yet,0,0,
Imagine saving lives idiots public health still refusing te…,-0.4,0.433333333,Alabama
CDC 's clever new name recent lung illnesses `` EVALI '' e-cigarette vaping product use associated lung injury …,0.101010101,0.512626263,Near the D
Officials say death Montana teenager vaping-related,0,0,Pakistan
NEW The majority patients treated vaping-related illnesses Mass continue cannabis vape consumers Of …,0.136363636,0.454545455,
kids jon kate plus vaping yet,0,0,"St Louis, MO"
See live stream committee hearing youth vaping crisis,0.136363636,0.5,"New York, NY"
Ho-ly ... ... .shit ... Look completely shameless propaganda government pushing national TV …,0,0.25,"Clarksville, TN"
kids jon kate plus vaping yet,0,0,
Keep energy ix9ine,0,0,"Faggo, Nigeria"
"There least ,000 adult vapers Florida Infringing rights personal health decisions would onl…",-0.066666667,0.333333333,NYC
Canada Vapes supports vaping regulations welcome additional government regulation requiring high safety standards…,0.48,0.72,"London, Ontario"
thank keeping open mind vaping flavors.former yr smoker/quit vaping flavors/2…,0,0.5,
This total clown show ... nearly everyone spoke e…,0.05,0.575,Chico
Come watch play y.o fuckboi vape god,0,0,
THE MORE YOU KNOW far better investigative journalist Here lays HUGE LIE behind the…,0.22,0.72,Near the D
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,"Pontianak, Indonesia"
kids jon kate plus vaping yet,0,0,
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,"Clarksville, TN"
kids jon kate plus vaping yet,0,0,
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,"Edgewood, WA"
WOW constant backlash.. trying speak behalf ADULT vaping community.. I n't see o…,0.066666667,0.544444444,"Chico,, Cali"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,Kuala Lumpur
Fuhrman son bought JUUL EBay HER watch `` That wo n't necessarily stop kids like…,0,1,NW Ohio
“ Democrats already shown us ’ fresh empathy adult smokers—especially audacity…,0.2,0.4,"oshkosh, wi"
hitting vape bus,0,0,NYC
kids jon kate plus vaping yet,0,0,Oregon
kids jon kate plus vaping yet,0,0,"Delaware, USA"
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,Near the D
Prevention Alliance Loudoun parent seminar series presents FREE info session /7 :30-8:30p `` Vaping JUULing…,0.4,0.8,"Ashburn, VA"
kids jon kate plus vaping yet,0,0,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,
VAPE NAYSH SUPPORTS THIS MESSAGE,0,0,"Austin, TX"
kids jon kate plus vaping yet,0,0,operation vacation
’ definitely gon na challenge im willing try lungs probably booty using vapes SO long,0.066666667,0.55,Toke Land
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Edgewood, WA"
NY DoH Commissioner “ All vaping illnesses caused illegal THC carts nothing flavored nicotin…,-0.5,0.5,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,"New York, USA"
kids jon kate plus vaping yet,0,0,
I 'm real Joined twitter support vaping years smoke free forever grateful …,0.3,0.55,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,"New York, NY"
Solicit interesting videos Show Geekvape products ，Extract works praise get mysterio…,0.5,0.5,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,"Manhattan, NY"
I definitely watched video hopes going blow vape,0,0.5,BR-NOLA
This Myers guy n't realize studies done outside vapor industry apparently In general ca…,0.025,0.275,United States
Mike You vape wan na swf later Been getting goodies morning,-0.1,0.075,"Florida, USA"
As criticism vaping intensifies backlash vapers vape shop owners getting louder,0,0,"Great Smoky Mountains, NC"
's abysmall…,0,0,"New Jersey, USA"
're theatre kids 're theatre kids 're theatre kids assistant sm m*cbeth had…,0,0,they/them
SEO amp SEM Consulting For Vaping Businesses,0,0,"Las Vegas, NV"
I n't get angry people spread misinformation MISINFORMED UNEDUCATED Frustrated Y…,-0.6,0.6,"Chico,, Cali"
says vaping `` sweeping nation '' causing illness death `` data '' We ma'am We ha…,0,0,NW Ohio
A recent survey sponsored CVS Health revealed Americans feel community…,0,0.25,"San Diego, CA"
NEW Do support,0.136363636,0.454545455,"Columbia, SC "
The prob Big T Juul illegal thc vaping c stores selling minors well adults buying ki…,-0.25,0.3,"Chico,, Cali"
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,Near the D
kids jon kate plus vaping yet,0,0,"Denver, CO"
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,Michigan
kids jon kate plus vaping yet,0,0,zoomass slamherst
Uber passengers ’ wear seatbelts Nonsmokers vape Waze clogs streets meant heavy traffic All examples t…,-0.2,0.5,What used to be America
Good Morning I keep getting emails seeing adds asking support The answer Not long as…,0.3625,0.5,"Chico,, Cali"
Vaping/Smoking ’ make look cool,0.35,0.65,Malaysia
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,cessationking.com
contrary crazy left Texan 's need ID vote Pity guy n't e…,-0.233333333,0.366666667,"Texas, USA"
I guarantee ALL us vapers teens ZERO…,0,0,"Palm Beach, FL"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,"New York, NY"
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,cessationking.com
kids jon kate plus vaping yet,0,0,
So least tell dangers e-cigarette vaping since know much the…,-0.05,0.3,NW Ohio
So says `` vaping kill months '' Hmm I vaping legal nicotine almost years never…,0.2,0.2,"Chico,, Cali"
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Papillion, NE"
kids jon kate plus vaping yet,0,0,"Los Angeles, CA"
Hopefully stay lifted As former teen cigarette smoker Vapes helped quit And I basicall…,0,0,"Chico,, Cali"
I hate tell I 've vaping since COPD diagnosis lungs healed the…,-0.8,0.9,Alabama
At presser DPH head Monica Bharel asked whether vapes making people sick illicit market regula…,-0.714285714,0.857142857,
We mom amp pop ecig owners vote republicans allowed THC problem but…,0,0,clarion pa
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,cessationking.com
kids jon kate plus vaping yet,0,0,WA 
Matt ⁦⁩ reminding us importance getting active fight save vaping I ’ thankful guys l…,-0.133333333,0.6,
I ’ understand ’ respond website I sent message days ago answer.…,0,0,
Educational day Companies make look attractive 🤦‍️🤦‍️🤦‍️🤦‍️,0.525,0.625,"Ohio, USA"
Meanwhile REAL work done beautiful intelligent First Lady works hard keep children safe…,0.361666667,0.615,
Glad 're concerned vaping issue ...,0.5,1,LalaLand
kids jon kate plus vaping yet,0,0,
They ’ losing fucking minds Kid vaping cbd oil I bet teacher would liked have…,0,0.8,NJ
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,On an Island
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,Detroit Michigan
We coming …,0,0,USA
You like lungs Vaping DOES N'T fill lungs tons disgusting tar amp comparison…,-1,1,
kids jon kate plus vaping yet,0,0,"North Merrick, NY"
I commend launching important investigation vaping manufacturers Seeing many yout…,0.45,0.75,
thanks demonizing vape culture needs research mainly illicit products tha…,0.183333333,0.266666667,
disgusted alternating facts vaping story If produce real news get ou…,-0.4,0.65,"Northern Ireland, United Kingd"
savs future wedding gon na mechanical bull vape lounge starbucks catering change mind,0,0.125,rivershit
kids jon kate plus vaping yet,0,0,
Been smoking since since early 's smoking packs cigs day At quit smoking vaping Fruit fl…,0.1,0.3,"Florida, USA"
Denver doctors researchers among leading way vaping illness research National Jewish Health usi…,0,0,"Denver, CO"
No 's wrong governor thinks `` RIGHT '' decided adults state the…,0.267857143,0.717857143,"Chico,, Cali"
vape die,0,0,
`` While ban may insignificant n't smoke '' said `` need examin…,0,0,
Ky School districts adopted smoke- vape free campus since new law ena…,0.268181818,0.627272727,
kids jon kate plus vaping yet,0,0,"New Jersey, USA"
This thing opens ton vape billows Im inside playing gameboy,0,0,
Nawwww could possibly thousands thousands thousands It was.. …,0,1,Peoria Illinois 
tells Rep. Harris flavors matter helping adult smokers stick vaping Suggests greater enforce…,0.3,0.4,"Chico,, Cali"
I still feeling going come specific brand tainted otherwise everyon…,0,0.125,
would please stop vaping ads TV radio internet done tobacco Thank,0,0,Texas
Replying To And I Quote “ Vaping Is The New Opioid Crisis ” Lady You Are A Sick And Twisted Woman…,-0.359307359,0.770562771,"Auckland, New Zealand"
Surprisingly 's widespread misconception among teens vaping safe `` Two thirds kids n't re…,0.6,0.5,Illinois
kids jon kate plus vaping yet,0,0,The Hidden Leaf Village 
I opened Twitter account Had maybe tweets years Then government started screwing vape …,0,0,
Mum teen ‘ died vaping ’ files first wrongful death lawsuit e-cigarette company Juul,0.125,0.166666667,
Made flyer leave vape shops Printed back white/4-per page affordable Will also leave full-size co…,0,0,"Bonner, MT"
Gov Whitmer sounded lot like Trump lashed judge making routine decision vaping ban W…,0,0,inside out
How choose consume cannabis ’ government ’ business I support smoking vaping way…,0,0,"Marbella, Andalucía"
Know enemy This Insane Reminds ... ... well ...,-1,1,Banned in Michigan!
outbreak injuries deaths straining public resources DPH Commissioner Renee Coleman-Mitchell tells Cong…,0,0.066666667,"Hartford, Ct"
kids would n't normally smoke vaping,0.15,0.65,
NEW Do support,0.136363636,0.454545455,"Columbia, SC"
viciously taking rips asthma inhaler melia vape sucks ass,-0.65,0.65,the imperial shitty
NY DoH Commissioner “ All vaping illnesses caused illegal THC carts nothing flavored nicotin…,-0.5,0.5,
Lies government GASP Seriously I 'd like man elain lung capacity increased switc…,-0.333333333,0.666666667,Alabama
Early Court Rulings show egregious Totally Illegal Unconstitutional The shou…,-0.2,0.4,South Carolina 
‘ We Vape We Vote ’ Vaping Laws Become Political,0,0.1,"New York, USA"
It vape pen,0,0,"Durham, NC"
kids jon kate plus vaping yet,0,0,dc
kids jon kate plus vaping yet,0,0,United States
Press Conference Youth Vaping Missouri,0,0,"Norborne, MO"
kids jon kate plus vaping yet,0,0,716
ny times article read yesterday really hilarious ... .turned vaping new crack epidemic delicious,0.545454545,0.818181818,BX/MTK/WI
would please stop vaping ads TV radio internet done tobacco Thank,0,0,Texas
New product submissions open October Which ones excited see regulated market …,0.170454545,0.568181818,Greater Vancouver
Ya lies Propaganda pushed resonate anti vaping narrative truly disgusting IMO sad live…,-0.533333333,0.7,Banned in Michigan!
The shop looks great BTW Would consider adding Select CBD products Not sure restrictio…,0.275,0.819444444,Rural California
dad really walked room mad cause thought vaping humidifier ... ... ...,-0.2125,0.6,Lost in my thoughts
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,"Chico,, Cali"
I vaping years Also employed vape industry I ’ strange lung illness ... you…,-0.05,0.15,
're going sit allow anyone take rights away adult saved…,0.1,0.3,
Here government allowing adults want quit smoking quit.…,0,0,South Carolina 
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,inside out
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Oregon, USA"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
Just quit juulin vaping shit If u wan na look cool buy bad boys,-0.1875,0.566666667,world of the living
Reasons Buy Cronos Stock On Vaping Dip,0,0,san diego
This thing opens ton vape billows Im inside playing gameboy,0,0,UK
All ex smokers recovering addicts tobacco …,0,0,New York
Just ⁦⁩ ⁦⁩ ⁦⁩ tyrant Governors know million adult vapers t…,0.1,0.3,
Gun violence `` epidemic '' Opioid `` epidemic '' Vaping `` epidemic '' Epidemics everywhere,0,0,Texas
Hey It 's HIGH nicotine 's hooking kids flavors secondary …,-0.07,0.42,South Carolina 
Nawwww could possibly thousands thousands thousands It was.. …,0,1,"Texas, USA"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
You know truth Do n't play hands Big Tobacco banning flavors It n't hurt wo n't stop teen…,0,0.1,"Chico,, Cali"
Sen. Do honestly believe 's smart strategy use deaths caused black-market THC cartridges lau…,0.407142857,0.771428571,"Indiana, USA"
Hey amp I ’ bot I ’ small business owner emoker I made account tell you…,-0.25,0.4,"Chico,, Cali"
kids jon kate plus vaping yet,0,0,"North Carolina, USA"
When argument call us bots Laughable Shameful Yo…,-0.5,1,
yup totally ridiculous Been vaping since…,-0.333333333,1,"Indiana, USA"
`` Extrapolating history bans vaping related products almost certainly drive people vape use lower…,0.107142857,0.485714286,"Auckland, New Zealand"
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,NW Ohio
kids jon kate plus vaping yet,0,0,"Rhineland-Palatinate, Germany"
kids jon kate plus vaping yet,0,0,"Madrid, Spain"
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,
Breaking news Michigan temporary STRIKES DOWN Unconstitutional ban E-Cigarettes Thank Mark Slis Houghton fo…,-0.155555556,0.288888889,South Mississippi
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Chico,, Cali"
Vape/flavor bans job killers NOT addressing true issue illicit black market thc cartomizers They take…,0.091666667,0.541666667,
Who seen tried vape watch This news video gives review r…,0,0,AL
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Memphis, TN"
There “ ” option bc Qs people I ’ drink alcohol vape or…,0,0,LAX | ORD | CHS
kids jon kate plus vaping yet,0,0,♓️Sun/♒️Rising/♏️Moon
The gentleman right years old 's quit smoking flavored vapor products THIS face of…,0.192857143,0.367857143,"Indiana, USA"
How vaping bans create vaping electorate,0,0,"Detroit, MI"
Today Montana reported first death vaping-related illness th death nationwide Officials n…,0.25,0.333333333,"Kalispell, MT"
WARNING Vape Gods vicinity please proceed caution,0,0,Flip City
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,"Medford, New Jersey"
Hello Just curious opinion flavor bans complete banning nicotine based vaping products g…,0,0.7,
Although course kid ’ article reads like kid shooting heroin class.…,0,0,NJ
Pleased report much better compliance Scottish retailers vaping products bigger sample failures…,0.333333333,0.666666667,
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,
This thing opens ton vape billows Im inside playing gameboy,0,0,
I vape,0,0,
literally thing helped quit,0,0,AL
You incompetent hacks sent version garbage report WSJ journalists allowed dete…,-0.35,0.366666667,South Carolina 
kids jon kate plus vaping yet,0,0,
STATEMENT Supervisor Desmond Sees Government Overreach Call Vaping Ban,0,0,
kids jon kate plus vaping yet,0,0,
Go ahead piss I dare I 'm really tired useful legal product getting banned un…,0.033333333,0.3,
Hello I 'm bot case 're wondering I rarely use unless important reason I tweet in…,0.35,0.95,"Memphis, TN"
There outbreak lung injuries associated Here 's know,0,0,
I former cig user yrs quit VAPING FLAVORS.history c hypocrisy would ban flavor…,0,0,"Indiana, USA"
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,United States
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,
I smoked yrs tried quitting ’ I started flavors flavors n't work m…,0,0,"Chico,, Cali"
Weird people die vaping federal government institutes ban within weeks kindergarteners peop…,-0.5,1,
kids jon kate plus vaping yet,0,0,
Hey y'all know real people vape AND care enough industry Twitter Turns o…,0.1,0.4,"Chico,, Cali"
Gov Whitmer sounded lot like Trump lashed judge making routine decision vaping ban W…,0,0,"Detroit, MI, USA"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,russia!
Denver doctors researchers among leading way vaping illness research National Jewish Health i…,0,0,"Denver, Colorado"
Michael Bowers `` ALBANY N.Y. NEWS10 – The vast majority pulmonary illnesses New York of…,0.068181818,0.727272727,"Pompano Beach, Florida"
kids jon kate plus vaping yet,0,0,blockbusters
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,
Replying To And I Quote “ Vaping Is The New Opioid Crisis ” Lady You Are A Sick And Twisted Woman…,-0.359307359,0.770562771,
Damn Foreal recalled vape shit ... Went vape shop thinking ima get juice ...,-0.2,0.8,"Seattle, WA"
Wisconsin nd-grader caught vaping elementary school,0.3,0.9,Changing my view
I really hope 're considering facts vaping implementing flavor ban It would incredib…,0.2,0.2,"Chico,, Cali"
My son Max Republican ... I send press clippings dangers Vaping texts back ‘ Fake News ’ ... …,-0.25,0.5,
kids jon kate plus vaping yet,0,0,some place higher 
“ Democrats already shown us ’ fresh empathy adult smokers—especially audacity…,0.2,0.4,NYC
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,
kids jon kate plus vaping yet,0,0,
I like :1 drops :1 vape I find higher THC content :1 helps CBD work bett…,0.25,0.5,Rural California
Wow asking CDC n't dead naming nicotine vaping hysteria Schuchat makes known th…,-0.05,0.7,"Tennessee, USA"
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,"Detroit, MI"
THE MORE YOU KNOW far better investigative journalist Here lays HUGE LIE behind the…,0.22,0.72,
USA Great review current state Vaper Madness vs. sensible regulation tobacco harm reduction products h…,0.4,0.575,UK
YEARS Couldn ’ done without Flavored owner industry amp PROUD…,0,0,"Las Vegas, NV"
We true grassroots movement We funded managed supported consumer Those vaping ha…,0.35,0.65,
Wisconsin nd-grader caught vaping elementary school,0.3,0.9,"Inglewood, CA"
I ’ eating lunch placement student head law clerk vaping desk time b…,0,0,"Toronto, Ontario"
kids jon kate plus vaping yet,0,0,"Houston, TX"
I ’ care ’ right left somewhere Vapers need unite Now chance one person among…,0.142857143,0.267857143,NY
“ Democrats already shown us ’ fresh empathy adult smokers—especially audacity…,0.2,0.4,TX
Tech issues persevere It ’ covered Queer Week vaping d…,0,0,
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,UK
kids jon kate plus vaping yet,0,0,"California, USA"
From NY times make vaping look fun healthy,0.4,0.35,
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,"Tennessee, USA"
We Label Packaging designs CBD Vape products …,0,0,"Dhaka, Bangladesh"
There known vaping-related deaths Colorado state officials looking ban chemicals used vap…,0,0,"Bronco Nation, USA"
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,Wisconsin
What 's interesting think vaping flavored nicotine afaik juul n't come gummy bear cotto…,0.5,0.5,
Which portable kit take A Drag Nano B Vinci Pod Mod C Drag Baby …,0,0.180555556,
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Brawley, CA"
The idea teens taking nicotine vapor products opening putting THC false Pro anti vape advocat…,-0.4,0.6,
Meanwhile Australia attempts Full-time anti-cigarette cop handing spo…,0,0,South Mississippi
Hey teens Vaping ’ fleek fire ’ State Ohio launched show ’ ne…,0,0,
Where There ’ Smoke There ’ … Bonfire Update E-Cigarette THC Vaping Related Illnesses…,0,0.4,
My RI Vape shop getting many calls elderly vapers MA asking directions They former smok…,0.25,0.25,
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,USA
